record_id,question_id,pmid,pmcid,section_title,paragraph_position,sentence_position,xml_locator,evidence_type,matched_exposure_terms,matched_population_terms,matched_outcome_terms,dose_mentions,evidence_sentence,sentence_sha256,extraction_authority,human_verified,eligibility_claim,effect_estimate_claim
REC-PUBMED-26962786,A1,26962786,PMC4998867,Eligibility Criteria,9,1,article[pmcid='PMC4998867']/body//p[9]/sentence[1],exposure_outcome,vitamin K,,coagulat,,"Since the objective of the review was to summarize evidence on the relationship between the intake of vitamin K contained in a real-life diet and changes in coagulation parameters, we excluded all studies that reported a diet supplemented with vitamins or individual foods.",92e123e29b169ed523e3a453c93d371a14fc2fe560b587d25a20558e9d48a809,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Information Sources and Search Strategy,10,1,article[pmcid='PMC4998867']/body//p[10]/sentence[1],exposure_outcome,phylloquinone|vitamin K,anticoag|warfarin,coagulat|INR,,"We performed a systematic review of the literature using MEDLINE via Pubmed and Cochrane database up to October 2015, searching for a combination of “food,” “diet,” “vitamin K,” “phylloquinone,” “warfarin,” “INR,” “coagulation,” and “anticoagulant” to identify all studies on this topic of potential interest.",ef685258c6836dddf0890b6c838419cce095459f68f9929e6f3af2325cea9a91,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Dietary Interventional Studies,21,2,article[pmcid='PMC4998867']/body//p[21]/sentence[2],exposure_dose,vitamin K,,,1100 μg|135 μg|1000 μg,"The first study by Pedersen et al16 in 1991, randomized 37 patients to receive vitamin-K-rich vegetables (median daily vitamin K intake 1100 μg) for 1 (n = 5), 2 (n = 7), or 7 (n = 13) days, vitamin-K-poor vegetables (median daily vitamin K intake 135 μg) for 6 days (n = 7), or habitual diet supplemented with an equivalent daily amount of 1000 μg of phytomenadione (n = 5).",7697fb7a2b84c6b8e0e25b99def8f22b2cfe630666e7d0314881c52008782902,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Dietary Interventional Studies,22,1,article[pmcid='PMC4998867']/body//p[22]/sentence[1],exposure_outcome,Vitamin K,Anticoag,coagulat,,Interventional Studies Investigating the Relationship Between Dietary Vitamin K/Foods and Anticoagulation,a473b9444aa04154def6d467bf8ea1a5fee9602f6805c62cf35958f4cd1bca0d,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Dietary Interventional Studies,23,1,article[pmcid='PMC4998867']/body//p[23]/sentence[1],exposure_outcome,vitamin K,anticoag,coagulat|INR,,"In the second interventional study, the authors performed a 4-day in-hospital dietary intervention assigning 12 patients on stable anticoagulation, defined as 2 consecutive INR values between 2.0 and 3.0,17 to receive a vitamin K-depleted (80% decrease) or enriched (500% increase) diet, relative to the baseline level,17 and assessing the effect on 3 INR measurements.",9753ec1d4697e5150c98c9053d947211fa02565bfad1503d407fde034acd2aa3,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Dietary Interventional Studies,23,2,article[pmcid='PMC4998867']/body//p[23]/sentence[2],exposure_outcome,vitamin K,,INR,,"The authors observed that both low and high vitamin K intake was associated with INR instability, suggesting that a constant intake of dietary vitamin K is needed to maintain INR control.",5c9f321cdb201ce88b2d29a46caebbc5dfe27762973be7997d0e87023bf1c5f9,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,24,1,article[pmcid='PMC4998867']/body//p[24]/sentence[1],exposure_outcome,vitamin K,,INR,,Observational studies analyzing the relationship between vitamin K intake and changes in INR in patients treated with VKAs have provided equivocal results (Table 2).,812c3c22ff4482375e49785816361a56a214fa393988b093a32934ad4c7845f0,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,24,2,article[pmcid='PMC4998867']/body//p[24]/sentence[2],exposure_population,vitamin K,warfarin,,250 μg/day,Lubetsky et al18 found a decrease in warfarin sensitivity for usual dietary intake of vitamin K ≥250 μg/day in 50 patients on warfarin.,c7985654a576f2b44ad850b5528fbd968780b1992ae6463eb94f3e42b67e8736,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,24,3,article[pmcid='PMC4998867']/body//p[24]/sentence[3],exposure_outcome,vitamin K,anticoag|warfarin,coagulat,,"Conversely, 2 studies found no association between dietary vitamin K intake and anticoagulation stability or incident over-coagulation.19,20 In particular, Cushman et al19 analyzed the warfarin sensitivity in 40 orthopedic patients.",713d1cef64d352addd2f0176a49233a89f28c50cb50393c010064e03ef1e78be,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,26,1,article[pmcid='PMC4998867']/body//p[26]/sentence[1],exposure_outcome,vitamin K,warfarin|Warfarin,INR,,"Warfarin sensitivity was assessed by the INR change between the preoperative visit and postoperative first day, and by the prothrombin induced by vitamin K absence-II (PIVKA-II) change, defined as the difference in PIVKA-II from the operative day to third postoperative day, divided by the mean daily warfarin dose administered.",fbd546092082d184fd17ceb87bc514ef35b066bbf85a445a0cda5e29933ce109,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,26,2,article[pmcid='PMC4998867']/body//p[26]/sentence[2],exposure_outcome,vitamin K,,INR,,"The authors found that usual intake of vitamin K was associated with PIVKA-II accumulation, but no significant changes of INR were observed.",c1512b5efe5495a60bee4c7eab99ddf08cf088c7bb808af874cf6acae582460c,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,27,1,article[pmcid='PMC4998867']/body//p[27]/sentence[1],exposure_outcome,vitamin K,anticoag,coagulat|INR,,"In a large nested case-control study,20 the relationship between dietary vitamin K and coagulation was investigated in 300 patients with an INR ≥6 compared with 302 patients with stable anticoagulation, defined as having at least 66% of the INRs within the target zone, and no INR ≥5.5 in the 3 previous months.",c32de4287d8ac3275e90038d48802754a8a916f5aa34528bee4d2b1f41f5a18e,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,27,4,article[pmcid='PMC4998867']/body//p[27]/sentence[4],exposure_dose,vitamin K,,,3 g|320 μg/day|225 to 320 μg/day|225 μg/day,"Thus, the authors divided patients into 3 groups according to the vitamin K intake: >320 μg/day, 225 to 320 μg/day, <225 μg/day.",534fb2311bdbf9a42783770d9a1ecd3509a73c3f7808e504d2e0c8a99f2d5915,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,27,5,article[pmcid='PMC4998867']/body//p[27]/sentence[5],exposure_outcome,vitamin K,,coagulat,,Dietary vitamin K intake was not found to be a risk factor for incident over-coagulation in this study.,67eb4a57a3c8643fe387fe8c23471b6dc6308c7a279db39a651faf2a37e9d55f,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,28,3,article[pmcid='PMC4998867']/body//p[28]/sentence[3],exposure_outcome,vitamin K,anticoag,coagulat,,They calculated a vitamin K intake score that was inversely associated with the level of anticoagulation.,5724089460c307cbbf522730495e6ff9bbde51f53b9e5ca1a46545c7340576ec,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,29,1,article[pmcid='PMC4998867']/body//p[29]/sentence[1],exposure_outcome,phylloquinone|vitamin K,warfarin,INR,,"In a study including 115 patients treated with VKAs for arterial disease or VTE,21 recent phylloquinone intake was inversely correlated with PT (r = −0.22, P = 0.017) and INR (r = −0.23, P = 0.011), whereas there was a positive association between habitual vitamin K intake and median warfarin dose (r = 0.23, P = 0.011).",8c8b78591e04caed740217d91bfd8dbaa6184e42b5a2387960fc1019d0fefdf8,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,30,1,article[pmcid='PMC4998867']/body//p[30]/sentence[1],exposure_outcome,vitamin K,anticoag,coagulat,,Zuchinali et al25 estimated the median vitamin K intake in 132 anticoagulated patients.,b3f212165c601baf67de905f97e619d71c23d294610924820da3b0dd230e0b9e,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,30,2,article[pmcid='PMC4998867']/body//p[30]/sentence[2],exposure_dose,vitamin k|vitamin K,,,3 g|712 μg|100 g|180 μg|100 g|95 μg|100 g,"The authors classified foods into 3 groups: high vitamin K content (380–712 μg/100 g): green tea, turnip greens and spinach; moderate-to-high vitamin K content (120–180 μg/100 g): broccoli, Brussels sprouts, cabbage, lettuce crisp, soybean, or canola oil; moderate vitamin k content (20–95 μg/100 g): beef liver, watercress, asparagus, lettuce, peas, cabbage, arugula cauliflower, cucumber with peel raw.",42b67b69be54f94c3756288589a110d9e09a2130b4ce658e08c1b1347b9e2813,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,30,3,article[pmcid='PMC4998867']/body//p[30]/sentence[3],exposure_outcome,vitamin K,,INR,,"Median vitamin K intake was lower among patients who had less coefficient of variation (CV) of INR (<10%) compared with unstable patients (CV >10%) [12 (7–14) versus 14 (7–19), respectively, P = 0.012].",b14c6c637b6239144c60982f3e546031acacd843e93627813dca298d303a080c,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,31,1,article[pmcid='PMC4998867']/body//p[31]/sentence[1],exposure_outcome,vitamin K,anticoag,coagulat|INR,195.7 μg/day|126.5 μg/day,"Finally, 3 studies found that patients with higher dietary vitamin K intake had a more stable anticoagulation.22,23 For example, Kim et al22 found that high vitamin K intake (>195.7 μg/day) group had lower CV of INR than the low intake (<126.5 μg/day) group (19.2 ± 8.96 % versus 25.5 ± 8.61 %, P <0.05).",32057cae31bd01c5352f60aab0a171f2ecca1b9cee768893e0146fd4008f5bd7,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,31,3,article[pmcid='PMC4998867']/body//p[31]/sentence[3],exposure_outcome,vitamin K,,INR,300 μg/day|100 μg/day,"A 20% decrease in the risk of an incident subtherapeutic INR was found in patients with a high vitamin K intake (>300 μg/day), while a 33% increase in the risk was observed in patients with a low dietary vitamin K intake (<100 μg/day).",19374df9904beaff8b1175a00feeeeda46184981efb30f09b659c221752fa544,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Observational Studies,32,2,article[pmcid='PMC4998867']/body//p[32]/sentence[2],exposure_population,vitamin K,warfarin,,,"Moreover, the authors found a negative relation between vitamin K intake and the maintenance dose of warfarin.",0f47364ed3ff89f042916863869abb3603a196b92b93a372abd5c1a293c8930c,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,Synthesis of Results,34,1,article[pmcid='PMC4998867']/body//p[34]/sentence[1],exposure_outcome,vitamin K,,INR,,"The 2 dietary interventional studies had very small sample size, 3716 and 1217 patients, respectively, with divergent results; the first study reported that patients consuming vitamin-K-rich vegetables exceeded the upper therapeutic limit, while the second one found that INR increased progressively in patients on the vitamin K-depleted diet, and decreased in vitamin-K-rich diet group.",8a8f29629f303b47d56a983a918e870bbe71862d36742ce05bddce2822e41df1,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,DISCUSSION,37,1,article[pmcid='PMC4998867']/body//p[37]/sentence[1],exposure_outcome,vitamin K,,coagulat,,Analysis of studies’ findings provided conflicting evidence on the effect of dietary intake of vitamin K on coagulation response.,f46fec7bb614a467c408f463ee85b853c7c285c28bd592e9d0d47a8058c595cd,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,DISCUSSION,37,2,article[pmcid='PMC4998867']/body//p[37]/sentence[2],exposure_outcome,vitamin K,anticoag,coagulat,,"While some studies found a negative correlation between vitamin K intake and coagulation stability, others suggested that a minimum amount of daily vitamin K is required to maintain an adequate anticoagulation.",8c19afddff4f15af83829833add20715818cc9c9ec3bc9de7f32c3a8c00c83ce,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,DISCUSSION,38,1,article[pmcid='PMC4998867']/body//p[38]/sentence[1],exposure_dose,vitamin K,,,76 to 217 μg,Reported daily dietary intake of vitamin K ranged from 76 to 217 μg.,0b12e181ae4af6de34f4de9d3bfb952ffdbd3998ab82e3b7889d2b365adb2b8d,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,DISCUSSION,38,2,article[pmcid='PMC4998867']/body//p[38]/sentence[2],exposure_outcome,vitamin K,anticoag,coagulat,150 μg/day|118 g/day|106 g/day|30 g/day,"Studies reporting an interaction between dietary vitamin K and coagulation showed that an effect on coagulation may be detected only for high amount of vitamin intake (i.e., >150 μg/day), corresponding to approximately 118 g/day of raw lettuce green leaf, 106 g/day of cooked broccoli, or 30 g/day of cooked spinach.26 However, we cannot be certain that this threshold is valid for healthy subjects or for patients starting oral anticoagulant treatment.",44b2c29e0c7e32995ba12dd98bbfbdcf5acfd9153cbcd6ca7242ecbedd77bfeb,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,DISCUSSION,41,2,article[pmcid='PMC4998867']/body//p[41]/sentence[2],exposure_outcome,vitamin K,anticoag,coagulat,,"In addition, when we analyzed specific components of Med-Diet, no differences were present in patients consuming or not vegetables, suggesting that vitamin K content of foods is not sufficient to influence significantly long-term anticoagulation stability.",fe8be60d45163d9f301e390acc8be5d91529d499bddef99b058d2708ffbf2568,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,DISCUSSION,42,2,article[pmcid='PMC4998867']/body//p[42]/sentence[2],exposure_population,vitamin K,warfarin,,,The main limitation is represented by the small sample size of most studies addressing the interaction between warfarin and dietary vitamin K intake.,5a3fd89e49fb77b9d894f2aad6ac654d3eda3ef5468f0a70ac9fc5420ab4383b,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,DISCUSSION,43,2,article[pmcid='PMC4998867']/body//p[43]/sentence[2],exposure_outcome,vitamin K,anticoag,coagulat,,Restriction of dietary vitamin K intake does not seem to be a valid strategy to improve anticoagulation quality with VKAs.,463f4a235be27fe905a862ed6b662d215e39558c6fe670e7363c4b5bd8828862,agent_fulltext_extraction_only,,false,false
REC-PUBMED-26962786,A1,26962786,PMC4998867,DISCUSSION,43,4,article[pmcid='PMC4998867']/body//p[43]/sentence[4],exposure_outcome,vitamin K,anticoag,coagulat,,"Based on this, until controlled prospective studies provide firm evidence that dietary vitamin K intake interferes with anticoagulation by VKAs, the putative interaction between food and VKAs should be eliminated from international guidelines.",f9e7343a366fb5520bb68991a91902fb89daf1dbc40321b735b55ff84f9d552e,agent_fulltext_extraction_only,,false,false
