record_id,pmid,question_id,title,priority_tier,priority_reason,core_candidate,study_design_signal,dose_observed,dose_extracted,public_fulltext_locator,evidence_locator,duplicate_cluster_ids,source_record_sha256,decision_authority,human_eligibility_decision,rob_completed,grade_completed,systematic_review_inclusion_claim
REC-PUBMED-22787066,22787066,A1,Comparative efficacy and safety of new oral anticoagulants in patients with atrial fibrillation.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3471365/,"ABSTRACT: METHODS AND RESULTS: We included findings from 44 535 patients enrolled in 3 trials of the efficacy of dabigatran (Randomized Evaluation of Long-Term Anticoagulation Therapy [RELY]), apixaban (Apixaban for Reduction in Stroke and Other Thromboembolic Events in Atrial Fibrillation [ARISTOTLE]), and rivaroxaban (Rivaroxaban Once Daily Oral Direct Factor Xa Inhibition Compared With Vitamin K Antagonism for Prevention of Stroke and Embolism Trial in Atrial Fibrillation [ROCKET-AF]), each compared with warfarin.",,49d91f25580db990bd50de8d3a90280691cc566ad30e0a374b935949fb6eaffb,agent_research_prioritization_only,,false,false,false
REC-PUBMED-22972051,22972051,A1,Vitamin K antagonists versus antiplatelet therapy after transient ischaemic attack or minor ischaemic stroke of presumed arterial origin.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC7055052/,"ABSTRACT: SELECTION CRITERIA: Randomised trials of oral anticoagulant therapy with vitamin K antagonists (warfarin, phenprocoumon or acenocoumarol) versus antiplatelet therapy for long-term secondary prevention after recent transient ischaemic attack or minor ischaemic stroke of presumed arterial origin. | AUTHORS' CONCLUSIONS: For the secondary prevention of further vascular events after TIA or minor stroke of presumed arterial origin, there is sufficient evidence to conclude that vitamin K antagonists in any dose are not more efficacious than antiplatelet therapy and that medium and high intensity anticoagulation leads to a significant increase in major bleeding complications.",,82bdf84419c7b4ec69087762927ae1d54a652abea1af0ff9060a22585264c1af,agent_research_prioritization_only,,false,false,false
REC-PUBMED-22973107,22973107,A1,Rivaroxaban in atrial fibrillation.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3433319/,ABSTRACT: Warfarin is the traditional therapeutic option available to manage thromboembolic risk in atrial fibrillation. | The hemorrhagic risk with warfarin depends mainly on the international normalized ratio (INR).,,2ed4d2d36051d0fd4e895496a83b77078203476aa4f15cdc1f4c788783085564,agent_research_prioritization_only,,false,false,false
REC-PUBMED-22997573,22997573,A1,"Stroke prevention in atrial fibrillation: understanding the new oral anticoagulants dabigatran, rivaroxaban, and apixaban.",tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3444866/,"ABSTRACT: Unlike vitamin K antagonists (VKAs), the new oral anticoagulants (NOACs)-direct thrombin inhibitor, dabigatran, and direct activated factor X inhibitors, rivaroxaban, and apixaban-do not require routine INR monitoring.",,2beeada3a8d76cfb1a4f2ad94aeb71fb0c913674148f001d5cae521b8bde97e8,agent_research_prioritization_only,,false,false,false
REC-PUBMED-23036234,23036234,A1,Reversal of Vitamin K Antagonist (VKA) effect in patients with severe bleeding: a French multicenter observational study (Optiplex) assessing the use of Prothrombin Complex Concentrate (PCC) in current clinical practice.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3682287/,"ABSTRACT: No differences in INR after PCC treatment were observed, regardless of whether or not vitamin K was administered. | CONCLUSIONS: Severe bleeding related to VKA needs to be better managed, particularly regarding the PCC infused dose, INR monitoring and administration of vitamin K.",,acd59bc4d7f3733abf80abd6f3932cbb1e27deb864ce5fcb7f8254ce6256ddde,agent_research_prioritization_only,,false,false,false
REC-PUBMED-23114527,23114527,A1,"Real world usage of PCC to ""rapidly"" correct warfarin induced coagulopathy.",tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,true,5 mg,https://pmc.ncbi.nlm.nih.gov/articles/PMC3827392/,"ABSTRACT: We studied the indication, use of vitamin K, time between presentation and administration of vitamin K and PCC, effectiveness in INR reduction and clinical outcome.",,013f124fd0868c330d48192b6c8a57942f92bc8c4994b14e87b49d0567f04002,agent_research_prioritization_only,,false,false,false
REC-PUBMED-23300344,23300344,A1,Factors determining patients' intentions to use point-of-care testing medical devices for self-monitoring: the case of international normalized ratio self-testing.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3536357/,"ABSTRACT: PURPOSE: To identify factors that determine patients' intentions to use point-of-care medical devices, ie, portable coagulometer devices for self-testing of the international normalized ratio (INR) required for ongoing monitoring of blood-coagulation intensity among patients on long-term oral anticoagulation therapy with vitamin K antagonists, eg, warfarin.",,ddc95e6aa61bf42b88681d95fde16ff20916b44c49bbfa941f0e78fcd8f914fc,agent_research_prioritization_only,,false,false,false
REC-PUBMED-23866080,23866080,A1,Rivaroxaban and other non-vitamin K antagonist oral anticoagulants in the emergency treatment of thromboembolism.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3717133/,"ABSTRACT: Rivaroxaban and other non-vitamin K antagonist oral anticoagulants in the emergency treatment of thromboembolism.. | This article reviews the current guidance on the treatment of PE with special focus on the emergency setting, and considers data regarding rivaroxaban and the other non-vitamin K antagonist oral anticoagulants and their potential role, including patients who are and are not appropriate for treatment with these agents.",,ab7b8da5b1705130a87dab73c5831108fd7ba093ff64c01abcf8080f4cbac3c6,agent_research_prioritization_only,,false,false,false
REC-PUBMED-24052775,24052775,A1,Care transitions in anticoagulation management for patients with atrial fibrillation: an emphasis on safety.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3776521/,"ABSTRACT: RESULTS: Patients presenting for emergency care of anticoagulant-related bleeding should be triaged for the severity and source of the bleeding using appropriate measures, such as discontinuing the oral anticoagulant, administering vitamin K when appropriate to reverse warfarin-induced bleeding, or administering clotting factors for emergent bleeding.",,483bc85a56cb42eafa6f16b6ede8aef5e134f21ec865d3138dce6d2a6a5a4057,agent_research_prioritization_only,,false,false,false
REC-PUBMED-24072689,24072689,A1,The new oral anticoagulants in atrial fibrillation: an update.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3824737/,"ABSTRACT: In patients with nonvalvular atrial fibrillation, oral anticoagulation with the vitamin K antagonists acenocoumarol, phenprocoumon and warfarin reduces the risk of stroke by more than 60 %, whereas single or double antiplatelet therapy is much less effective and sometimes associated with a similar bleeding risk as vitamin K antagonists.",,e0eb6ef7ca39f54e07b0101866b5272816a32eeaf9664b2b3f2d69f6ec900904,agent_research_prioritization_only,,false,false,false
REC-PUBMED-24084680,24084680,A1,Management of atrial fibrillation in seven European countries after the publication of the 2010 ESC Guidelines on atrial fibrillation: primary results of the PREvention oF thromboemolic events--European Registry in Atrial Fibrillation (PREFER in AF).,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3864758/,"ABSTRACT: Oral anticoagulation was used in the majority of patients: 4799 patients (66.3%) received a vitamin K antagonist (VKA) as mono-therapy, 720 patients a combination of VKA and antiplatelet agents (9.9%), 442 patients (6.1%) a new oral anticoagulant drugs (NOAC).",,52b460d03260ded17cd62dea91f1dad161498639c1ed1cb41936d568a47d6cf7,agent_research_prioritization_only,,false,false,false
REC-PUBMED-24159232,24159232,A1,Management of stroke prevention in canadian patients with atrial fibrillation at moderate to high risk of stroke.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3806418/,ABSTRACT: BACKGROUND: Many patients with atrial fibrillation who are at moderate to high risk of stroke do not receive anticoagulation with vitamin K antagonists (VKAs) in accordance with recommendations.,,d7f775f90f8796cb037eef166396db552bb6bdc394b07bcd43894d8818e31ac9,agent_research_prioritization_only,,false,false,false
REC-PUBMED-24281379,24281379,A1,"Effect of co-administration of rivaroxaban and clopidogrel on bleeding time, pharmacodynamics and pharmacokinetics: a phase I study.",tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3763640/,"ABSTRACT: In addition, there are other limitations associated with vitamin K antagonist therapy, including the need for routine coagulation monitoring and dose adjustment to maintain the treatment within the therapeutic range.",,ab6a5ca057acf6149b2de04cca7557df3ab2375437d71ffb9fc8008f179fbe34,agent_research_prioritization_only,,false,false,false
REC-PUBMED-24315894,24315894,A1,Factors associated with major bleeding events: insights from the ROCKET AF trial (rivaroxaban once-daily oral direct factor Xa inhibition compared with vitamin K antagonism for prevention of stroke and embolism trial in atrial fibrillation).,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4206565/,ABSTRACT: Factors associated with major bleeding events: insights from the ROCKET AF trial (rivaroxaban once-daily oral direct factor Xa inhibition compared with vitamin K antagonism for prevention of stroke and embolism trial in atrial fibrillation)..,,53f171e1c9c39e6d74903963cfd5d0f3fba43a690f3e04034c1f6f21d960b6b4,agent_research_prioritization_only,,false,false,false
REC-PUBMED-24385595,24385595,A1,Comparisons between novel oral anticoagulants and vitamin K antagonists in patients with CKD.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3935586/,ABSTRACT: Comparisons between novel oral anticoagulants and vitamin K antagonists in patients with CKD..,,409094183c6458f87d244610c9f3cc0c60092226da8a1b39db3a4f318cf6eb33,agent_research_prioritization_only,,false,false,false
REC-PUBMED-24421537,24421537,A1,Evaluation of education on the appropriate use of vitamin k in warfarin reversal in adult inpatients.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,false,,https://pmc.ncbi.nlm.nih.gov/articles/PMC3847984/,ABSTRACT: PURPOSE: Vitamin K (phytonadione) is a commonly used first-line reversal agent for vitamin K antagonist (VKA) therapy in patients presenting with a supratherapeutic international normalized ratio (INR) with or without significant bleeding or in patients with a therapeutic INR in need of surgery.,,55dd65df9afb544605f720ff5880c427c75a613814b7dc01af5566056bcb1f47,agent_research_prioritization_only,,false,false,false
REC-PUBMED-24488527,24488527,A1,Warfarin overdose: a 25-year experience.,tier_3_public_fulltext_picos,PICOS 직접성과 연구설계 신호가 있으며 공개 원문 위치가 확인됩니다.,false,include_candidate,true,110 mg,https://pmc.ncbi.nlm.nih.gov/articles/PMC4057544/,"ABSTRACT: A secondary goal is to describe the amount of vitamin K administered to patients presenting with warfarin overdoses. | In this case series of acute warfarin overdose, nearly all patients developed a coagulopathy, and nearly three-quarters of patients received vitamin K.",,1644156e5ae7b8de3e2fb8cabb29020542601d44382ecd10ecd577dd39e5de3f,agent_research_prioritization_only,,false,false,false
